step,type,amount,nameOrig,nameDest,isFraud,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
625,TRANSFER,60331.79,C64498466443,C65361414055,0,75901.96,15570.17,70815.44,131147.23
420,PAYMENT,90315.35,C37664062689,C52223768393,0,70624.35,0,24518.91,114834.26
422,TRANSFER,39788.38,C11032170655,M96582464448,0,143098.28,103309.9,259406.59,299194.97
104,PAYMENT,81067.4,C93454203586,M85932664354,0,100645.54,19578.14,102901.78,183969.18
254,TRANSFER,85365.59,C26633432208,M37120369519,0,15438.63,0,41415.15,126780.74
227,PAYMENT,70295.23,C86608327120,C32833887843,1,181913.5,111618.27,114888.75,185183.98
112,CASH_OUT,9295.65,C91352612995,M25591627338,0,179603.94,170308.29,113942.44,123238.09
510,PAYMENT,1608.99,C14375395497,M87438651129,0,85071.28,83462.29,37848.29,39457.28
473,PAYMENT,16856.8,C61294579628,C43610780027,0,2751.17,0,159672.64,176529.44
99,TRANSFER,11810.56,C54364392628,C76207323608,0,12050.3,239.74,30645.14,42455.7
153,PAYMENT,72514.04,C41800641467,C23771382299,0,98319.42,25805.38,60749.44,133263.48
338,TRANSFER,55701.13,C29441592216,M63720863883,0,16285.7,0,216931.79,272632.92
706,CASH_OUT,52595.56,C16726668427,C34082718905,0,88645.34,36049.78,91107,143702.56
163,TRANSFER,25287.48,C33616564981,C21629535143,0,37949.55,12662.07,193540.29,218827.77
720,PAYMENT,15461.6,C91253087243,C70040453892,0,160494.37,145032.77,63201.96,78663.56
681,TRANSFER,20655.59,C79815193163,C45239254224,1,73514.78,52859.19,158748.37,179403.96
161,TRANSFER,40028.3,C18723855383,C47474853750,0,75697.68,35669.38,30908.84,70937.14
580,CASH_OUT,74014.58,C41509176175,C58487692529,0,4986.93,0,12963.23,86977.81
398,PAYMENT,25452.41,C25344161143,C79620927870,0,130752.81,105300.4,165030.47,190482.88
277,PAYMENT,69861.6,C64158646727,M42962465932,0,154692.89,84831.29,233489.7,303351.3
504,TRANSFER,49151.69,C13364829698,C93572946910,1,52695.19,3543.5,211088.78,260240.47
392,PAYMENT,88544.2,C10124073742,C86971004849,0,123359.22,34815.02,231884.09,320428.29
135,PAYMENT,23292.22,C86368157843,C47505643113,0,129379.07,106086.85,145404.36,168696.58
195,PAYMENT,45086.22,C20827084476,C27534708336,1,125933.08,80846.86,208957.8,254044.02
401,CASH_OUT,9667.38,C71720953530,C50075528606,0,139661.38,129994,24478.64,34146.02
640,CASH_OUT,33515.98,C98224319593,M33894540813,0,156997.62,123481.64,250530.87,284046.85
33,TRANSFER,50688.54,C37148408726,C10568452216,0,151610,100921.46,101680.96,152369.5
688,PAYMENT,73274.29,C20961939601,M53101815246,0,114806.51,41532.22,262171.2,335445.49
460,PAYMENT,19808.51,C79103654046,C97321016767,0,187774.99,167966.48,173375.76,193184.27
470,CASH_OUT,21809.99,C23274277183,C47701628351,0,156091.99,134282,30004.93,51814.92
375,CASH_OUT,63158.15,C19866650314,C73328376571,0,178171.68,115013.53,125649.68,188807.83
22,CASH_OUT,38246.4,C83601698458,C76803921949,0,101565.18,63318.78,241366.04,279612.44
670,TRANSFER,48210,C25795164048,C25386972839,0,140095.3,91885.3,72771.87,120981.87
38,PAYMENT,83613.65,C31728354281,C39502637093,0,172616.01,89002.36,54667.8,138281.45
230,CASH_OUT,49908.83,C54388193028,C50444058690,0,107954.84,58046.01,5189.7,55098.53
365,PAYMENT,65250.29,C86339999800,M81479010703,0,174806.1,109555.81,206527.85,271778.14
563,PAYMENT,65677.85,C48098328783,C85528326157,0,145046.84,79368.99,112633.88,178311.73
438,TRANSFER,80361.39,C51700995145,C50418540476,0,150756.48,70395.09,52526.21,132887.6
283,PAYMENT,63814.31,C25115600980,C78879877775,0,185468.73,121654.42,180263.18,244077.49
27,PAYMENT,6481.92,C43049155200,C54030448850,0,66059.58,59577.66,43127.77,49609.69
226,PAYMENT,34217.96,C77007361817,M39885658778,0,118933.23,84715.27,217392.69,251610.65
277,PAYMENT,98931.63,C80475562409,C80444928334,0,54532.02,0,174970.64,273902.27
609,CASH_OUT,19651.83,C35350668646,M42546841595,0,105836.77,86184.94,74158.11,93809.94
284,PAYMENT,58673.32,C84284504897,C76896538166,0,88729.77,30056.45,262315.53,320988.85
481,PAYMENT,84294.22,C95938943752,C90598241391,0,91484.58,7190.36,167712.08,252006.3
453,PAYMENT,58656.27,C28024863271,C69906044993,0,41715.43,0,38674.94,97331.21
659,PAYMENT,37227.65,C43611892990,C27333296627,0,125100.14,87872.49,215630.95,252858.6
516,PAYMENT,8023.78,C29978167876,C80323071702,0,159115.64,151091.86,94352.61,102376.39
547,TRANSFER,36167.13,C92330144720,C68518560211,0,53731.58,17564.45,232456.61,268623.74
192,PAYMENT,18207.57,C47747701857,M52004603317,0,24785.22,6577.65,120446.47,138654.04
49,TRANSFER,96086.32,C12165607829,C27977447372,0,51071.86,0,22662.3,118748.62
512,CASH_OUT,71503.47,C98101438442,C97314881532,0,151046.11,79542.64,189055.69,260559.16
17,TRANSFER,74938.57,C71684802112,C92340154310,0,12681.01,0,93097.53,168036.1
172,PAYMENT,43597.49,C39483302806,M98505901782,0,123560.31,79962.82,282570.19,326167.68
220,PAYMENT,10997.37,C88676616695,M59374312129,0,163961.7,152964.33,248974.61,259971.98
158,CASH_OUT,26672.38,C70533869317,C70554067398,0,160330.98,133658.6,106159.4,132831.78
477,TRANSFER,25971.85,C92904589753,C20142853684,0,197507.46,171535.61,7787.14,33758.99
46,CASH_OUT,48678.45,C60068932940,C38196730111,0,157997.38,109318.93,161288.08,209966.53
373,CASH_OUT,46098.52,C70937069682,C25694078176,0,26967.02,0,193738.97,239837.49
518,CASH_OUT,43341.39,C79199586636,M34120384045,0,69424.35,26082.96,204832.57,248173.96
99,CASH_OUT,49598.25,C17133364127,C58431839478,0,43396.33,0,104793.87,154392.12
37,TRANSFER,98702.32,C85919460446,C64534394147,0,75276.06,0,42465.35,141167.67
280,PAYMENT,29836.06,C30799673539,C34775061380,0,127383.05,97546.99,167823.08,197659.14
349,CASH_OUT,61527.3,C18496326650,C37013010865,0,57966.52,0,146239.63,207766.93
497,TRANSFER,23951.53,C75307748958,M81961791127,1,25753.7,1802.17,298235.38,322186.91
302,PAYMENT,46661.16,C40087733383,C60467439896,0,142840.6,96179.44,172397.34,219058.5
181,TRANSFER,20005.72,C17357512590,M75609275251,0,23439.12,3433.4,54499.63,74505.35
607,TRANSFER,55819.67,C28959197330,C91318892595,0,189580.68,133761.01,108452.68,164272.35
99,CASH_OUT,26501.91,C49484790664,M24031442723,0,123715.44,97213.53,159377.61,185879.52
700,TRANSFER,3679.85,C40542227556,C17091697081,0,152881.43,149201.58,251282.87,254962.72
116,PAYMENT,81527.29,C87485486796,C83942589055,0,164856.19,83328.9,144284.39,225811.68
191,CASH_OUT,12826.38,C42753379663,M86577819449,0,128602.29,115775.91,240137.38,252963.76
253,CASH_OUT,36804.51,C29674166176,M14818556636,0,140399.52,103595.01,46717.04,83521.55
161,TRANSFER,47718.28,C90744776246,M80548616288,0,158069.64,110351.36,114601.7,162319.98
256,PAYMENT,43248.57,C89580776336,M18885696438,0,90818.35,47569.78,155727.79,198976.36
323,PAYMENT,72566.85,C98116482523,C94215473374,0,550.91,0,7094.47,79661.32
128,TRANSFER,59678.06,C52436244964,C69777108527,0,193397.61,133719.55,227777.97,287456.03
18,PAYMENT,29537.82,C75558353276,M44508177695,0,48544.37,19006.55,249672.97,279210.79
735,PAYMENT,5171.25,C19139524890,M99845704833,0,29937.89,24766.64,97239.34,102410.59
566,TRANSFER,76759.74,C60764223149,C97055522867,0,183842.6,107082.86,287441.64,364201.38
570,PAYMENT,35253.36,C93098571712,M33958874576,0,108247.49,72994.13,219201.94,254455.3
323,PAYMENT,88972.58,C39984664441,M40022975452,0,55132.02,0,248849.92,337822.5
686,PAYMENT,39506.28,C86995034198,C42444158742,0,186353.03,146846.75,196451.95,235958.23
626,PAYMENT,71766.14,C75035678986,C31267150550,0,171072.6,99306.46,245791.24,317557.38
288,TRANSFER,93956.53,C86842341439,M99182926432,0,91162.36,0,294906.76,388863.29
663,PAYMENT,65115.59,C35824164180,C49364491164,1,191236.52,126120.93,254860.96,319976.55
639,PAYMENT,41349.48,C83479247224,C19723754523,0,18644.35,0,142096.7,183446.18
155,TRANSFER,56740.36,C13519569295,C37644898447,0,187521.58,130781.22,190865.35,247605.71
490,CASH_OUT,54344.98,C71751540620,C22780240475,0,92072.98,37728,173903.09,228248.07
386,TRANSFER,58482.42,C37284401666,C69489914170,0,92286.87,33804.45,152522.77,211005.19
104,PAYMENT,14682.85,C74633923894,C52133907831,0,90664.23,75981.38,230941.37,245624.22
393,PAYMENT,69851.29,C11911587487,C77342531426,0,86100.02,16248.73,131612.93,201464.22
246,CASH_OUT,14505.18,C11136446011,C78332099530,0,107475.67,92970.49,92911.76,107416.94
176,PAYMENT,1462.67,C78263381405,C53417651552,0,199032.03,197569.36,12666.32,14128.99
39,TRANSFER,62478.39,C14707508625,C11424114642,0,2895.94,0,26386.22,88864.61
477,PAYMENT,11692.24,C83939981316,C89397661428,0,100013.97,88321.73,66480.18,78172.42
682,PAYMENT,77041.39,C29949673863,M49930153542,0,56725.91,0,46173.14,123214.53
538,CASH_OUT,86596.73,C44937008287,C54140475377,0,34294.63,0,8586.41,95183.14
408,TRANSFER,94473.73,C64086587409,C34801679632,1,185018.84,90545.11,208830.56,303304.29
525,TRANSFER,66448.03,C25574654065,C52190763166,0,76897.16,10449.13,228113.69,294561.72
506,PAYMENT,48202.01,C71599635206,C38718784787,0,109279.48,61077.47,106314.89,154516.9
36,PAYMENT,35228.76,C62453045857,C93043377345,0,186075.48,150846.72,295875.11,331103.87
685,TRANSFER,49093.02,C46953846045,M60138170470,0,95881.48,46788.46,176397.53,225490.55
20,TRANSFER,19036.03,C31279680640,C68023383995,0,57639.41,38603.38,30004.65,49040.68
321,PAYMENT,34842.92,C92243368018,C40811578605,0,19357.22,0,109461.87,144304.79
512,PAYMENT,71793.33,C63170523493,C51712423721,0,119673.23,47879.9,174748.76,246542.09
400,PAYMENT,21743.08,C50642598044,M66607834102,0,182318.68,160575.6,286674.04,308417.12
654,CASH_OUT,26407.45,C88795543332,M90148036409,0,16152.4,0,204809.07,231216.52
471,TRANSFER,74933.08,C34523832868,C57811307448,0,89184.45,14251.37,2652.31,77585.39
143,CASH_OUT,17784.42,C34554445272,C19259042013,0,132925.85,115141.43,200841.4,218625.82
92,PAYMENT,24589.51,C62549829949,C85458527601,1,20142.25,0,196508.63,221098.14
354,CASH_OUT,1755.74,C13307928608,C10403031801,0,15742.94,13987.2,258535.32,260291.06
727,PAYMENT,72005.44,C43140662952,C78024516312,0,40899.22,0,39486.53,111491.97
51,TRANSFER,61790.74,C34608651656,M82504900903,0,26262.49,0,242151.51,303942.25
665,CASH_OUT,69438.85,C85278398990,C64486259473,0,75564.18,6125.33,262692.19,332131.04
698,PAYMENT,21433.56,C24762895649,C67644560367,0,82037.44,60603.88,240609.65,262043.21
575,PAYMENT,68737.95,C78875688262,C14059634713,0,90549.21,21811.26,123128.35,191866.3
190,PAYMENT,59638.07,C95243141102,C26599979293,0,98224.14,38586.07,207320.35,266958.42
125,PAYMENT,36612.93,C15406339348,C79178957531,0,11650.32,0,245238.95,281851.88
150,TRANSFER,43783.14,C59472596265,C25099311110,0,132593.08,88809.94,284000.62,327783.76
314,TRANSFER,56792.48,C80523805530,C50848329548,1,146743.39,89950.91,100219.61,157012.09
570,TRANSFER,49329.72,C86779887727,C69686673663,0,27446.41,0,62192.52,111522.24
342,TRANSFER,64183.16,C50902857799,M46120951045,0,45393.54,0,226987.01,291170.17
305,TRANSFER,18098.78,C77421217703,C38618810643,0,56112.82,38014.04,29203.9,47302.68
692,PAYMENT,54071.45,C82912470511,M57756284429,0,83237.5,29166.05,168829.65,222901.1
682,PAYMENT,45028.5,C45727935672,M67025417217,0,80312.61,35284.11,258130.7,303159.2
54,CASH_OUT,46102.59,C89596396400,C53917251717,0,41134.03,0,66862.4,112964.99
444,PAYMENT,46938.74,C61045216968,C10016430273,0,14693.97,0,116409.51,163348.25
613,TRANSFER,88147.31,C32314322239,C43098277327,0,58093.08,0,247262.79,335410.1
264,PAYMENT,81862.93,C50011227112,M22433915655,0,155843.04,73980.11,150659.98,232522.91
53,TRANSFER,62957.37,C26402378378,C98700692514,0,11669.95,0,53344.25,116301.62
572,TRANSFER,71648.98,C99081549301,C13784563428,0,73231.33,1582.35,25179.28,96828.26
620,PAYMENT,4281.22,C35415824537,C49760322755,0,38556.99,34275.77,167170.82,171452.04
5,PAYMENT,74399.43,C86726475843,C23195130248,0,142502.3,68102.87,6523.83,80923.26
103,TRANSFER,48616.98,C61516464168,C39304282967,1,66289.17,17672.19,101977.6,150594.58
196,PAYMENT,31775.44,C70913852182,M62726948024,0,79455.6,47680.16,183617.22,215392.66
350,PAYMENT,13978.56,C45668680325,C82891900401,1,183420.25,169441.69,1638.91,15617.47
47,TRANSFER,7521.8,C55682242246,C82858494289,0,122239.49,114717.69,260430.39,267952.19
656,PAYMENT,4489.52,C70447062067,M95274346977,1,164764.2,160274.68,287087.9,291577.42
269,CASH_OUT,16180.46,C47974362366,M47909475549,0,136982.26,120801.8,123213.84,139394.3
370,TRANSFER,3015.35,C91436335261,C66675200978,0,192000.86,188985.51,12202.87,15218.22
636,PAYMENT,73264.49,C58986321853,M79639391435,0,114313.78,41049.29,83995.15,157259.64
106,TRANSFER,24862.16,C53915235227,C14761288627,1,49984.36,25122.2,198910.98,223773.14
670,TRANSFER,36874.67,C19609126194,M30919898977,0,138872.33,101997.66,12818.81,49693.48
659,PAYMENT,82271.8,C21596062840,C28990740378,0,164051.19,81779.39,256248.48,338520.28
657,PAYMENT,11466.63,C18991570149,C94073523246,0,193515.74,182049.11,240993.91,252460.54
120,PAYMENT,83559.57,C55325903101,C46436878657,0,123550.05,39990.48,138813.23,222372.8
604,PAYMENT,63954.4,C94591662573,C57075415291,0,164393.14,100438.74,231130.94,295085.34
58,PAYMENT,34203.61,C59692329391,C20047664265,0,142123.33,107919.72,51017.23,85220.84
346,PAYMENT,11781.6,C99497322686,C16344357952,0,155007.39,143225.79,286988.03,298769.63
741,PAYMENT,9150.18,C76367981481,C54566466063,0,119554.11,110403.93,149346.2,158496.38
474,TRANSFER,33552.1,C94816400900,C30872517144,0,58213.23,24661.13,295541.66,329093.76
117,TRANSFER,14035.06,C62835755531,C51157988468,0,17520.32,3485.26,157936.78,171971.84
127,TRANSFER,26771.76,C92408885034,M34206001514,0,143982.5,117210.74,212868.17,239639.93
393,TRANSFER,5296.53,C71344982833,C94773407596,0,165902.96,160606.43,239911.33,245207.86
641,CASH_OUT,59501.25,C77225785126,C30272020891,0,154231.57,94730.32,237335.53,296836.78
58,TRANSFER,14528.47,C51437496792,M64923648856,0,7924.23,0,221019.36,235547.83
634,TRANSFER,75673.47,C74740420624,M90838280972,0,10997.07,0,41010.78,116684.25
513,PAYMENT,21818.28,C55395904507,C74555998870,0,20626.24,0,122646.74,144465.02
96,CASH_OUT,79797.86,C80087647748,M16238740839,0,164888.28,85090.42,162532.46,242330.32
638,PAYMENT,18989.01,C11795244866,M43748569337,0,122125.62,103136.61,212496.71,231485.72
118,PAYMENT,72136.94,C77486008343,C91942476703,0,117940.9,45803.96,118770.69,190907.63
560,TRANSFER,33308.13,C24072003115,C66196879377,0,42666.42,9358.29,167137.9,200446.03
601,PAYMENT,58312.42,C10611484144,M77360690573,1,15311.22,0,127145.34,185457.76
488,PAYMENT,3867.14,C93221692958,M96342549601,0,159223.57,155356.43,214057.15,217924.29
237,TRANSFER,49524.95,C93868206857,M57748992575,0,165680.86,116155.91,23770.87,73295.82
272,TRANSFER,14869.64,C56101413969,M55372743133,0,50270.41,35400.77,214260.4,229130.04
189,TRANSFER,48632.54,C14498752667,M23291907493,0,165191.02,116558.48,251607.53,300240.07
704,CASH_OUT,14136.77,C32510020815,M27435994309,0,62590.33,48453.56,3801.5,17938.27
447,PAYMENT,43709.47,C58846452273,C53359548260,1,162394.79,118685.32,160366.11,204075.58
581,PAYMENT,11062.97,C50264723974,C68605816858,0,13735.08,2672.11,75174.84,86237.81
247,TRANSFER,21995.93,C79986793712,C17446923184,0,68945.91,46949.98,129740.14,151736.07
76,PAYMENT,59508.3,C23387817140,C47627993011,0,154082.78,94574.48,223677.64,283185.94
154,TRANSFER,97666.09,C28285975520,C29531728035,0,57754.78,0,232615.26,330281.35
656,PAYMENT,44919.03,C88973044277,M29636974199,0,8059.24,0,120485.46,165404.49
435,PAYMENT,68717.68,C55005589022,C40421441566,1,30068.37,0,27463.09,96180.77
86,TRANSFER,53942.93,C13178308071,M32092210621,1,192337.29,138394.36,182846.26,236789.19
697,TRANSFER,49836.3,C25091420508,M85511868554,1,120048.25,70211.95,83732.37,133568.67
285,TRANSFER,6471.35,C73174264240,C50868207748,0,35391.69,28920.34,34862.71,41334.06
220,PAYMENT,14430.6,C83263967234,M31700300382,0,129538.8,115108.2,94452.12,108882.72
69,PAYMENT,88305.89,C83271485753,C71032729530,0,124662.48,36356.59,174106.02,262411.91
47,PAYMENT,41017.02,C37361524699,C32809807383,0,81560.05,40543.03,272542.06,313559.08
94,PAYMENT,61433.63,C79556840600,M52117220118,0,133355.82,71922.19,64652.74,126086.37
453,PAYMENT,52823.8,C87029296947,C75113569060,0,22361.74,0,229181.18,282004.98
204,PAYMENT,37888.86,C42561622826,C68436289734,0,64282.84,26393.98,258683.72,296572.58
218,TRANSFER,38782.27,C19823987800,M26789359057,0,7516.6,0,44390.31,83172.58
474,PAYMENT,55546.95,C38796796782,C97662637646,0,182892.66,127345.71,1667.65,57214.6
432,TRANSFER,14115.04,C50265013675,C13420514807,0,178597.21,164482.17,283605.49,297720.53
341,CASH_OUT,38726.52,C57812072626,C55268616488,1,40790.84,2064.32,29484.57,68211.09
551,PAYMENT,44698.11,C88328315982,M43380456593,0,141531.07,96832.96,48406.22,93104.33
612,PAYMENT,98512.64,C98659924500,C89559799949,0,162612.27,64099.63,122342.1,220854.74
289,PAYMENT,35146.13,C45223607093,M10479359869,0,81440.92,46294.79,88510.78,123656.91
254,TRANSFER,64458.25,C43139394728,C10563343604,0,163388.59,98930.34,294417.23,358875.48
734,PAYMENT,13742.41,C34248216343,C49197689426,0,98479.01,84736.6,247695.99,261438.4
357,PAYMENT,6549.07,C86950574409,M15458233602,0,159441.02,152891.95,194696.87,201245.94
23,TRANSFER,87154.33,C62258941930,C92978649960,0,151470.12,64315.79,7932.97,95087.3
522,PAYMENT,73073.76,C16074831175,C29305587077,1,112381.58,39307.82,72627.79,145701.55
100,TRANSFER,31750.61,C84614111650,C60777960579,0,101471.6,69720.99,57959.34,89709.95
180,TRANSFER,50458.3,C96541457784,C67574206762,0,58555.81,8097.51,78253.84,128712.14
223,TRANSFER,13575.28,C37956772127,M98542242774,0,82285.29,68710.01,284801.09,298376.37
659,PAYMENT,70716.32,C97582841940,C29112331531,0,78348.44,7632.12,121993.62,192709.94
442,CASH_OUT,7033.99,C44545938993,C61792394218,0,20652.05,13618.06,262195.75,269229.74
608,TRANSFER,75703.55,C13032965635,C60882033861,1,104815.54,29111.99,141915.94,217619.49
325,PAYMENT,54684.1,C24135187952,C60530078140,0,116062.92,61378.82,199094.92,253779.02
516,PAYMENT,27885.77,C15687644826,C85233618063,0,193801.93,165916.16,282430.35,310316.12
16,PAYMENT,86257.57,C73238306156,M66077339264,0,56576.65,0,174682.25,260939.82
336,CASH_OUT,98607.2,C38295485372,M99495990059,0,79891.73,0,106992.48,205599.68
258,CASH_OUT,25435.66,C58578134123,C54259278067,0,110375.17,84939.51,141835.03,167270.69
497,TRANSFER,80624.81,C66368475158,M89771256940,0,170607.02,89982.21,140620.86,221245.67
160,CASH_OUT,75016.88,C74138039616,M35489034918,1,51592.87,0,240006.6,315023.48
475,PAYMENT,74719.26,C44475593497,M72738368849,0,46861.71,0,100718.98,175438.24
664,PAYMENT,95723.6,C77269354440,C88114607205,0,106376.57,10652.97,12885.03,108608.63
690,CASH_OUT,48662.22,C76345018782,M39479732674,0,25713,0,201936.78,250599
675,TRANSFER,67417.13,C18472071967,C12878009767,0,139285.45,71868.32,256525.84,323942.97
380,PAYMENT,82387.91,C52172579480,C26596899203,0,171957.17,89569.26,150385.12,232773.03
545,TRANSFER,47954.16,C83750239596,C76197866826,0,5900.97,0,41990.31,89944.47
691,CASH_OUT,48143.64,C17387821020,M48149768893,0,38994.35,0,43491.69,91635.33
427,TRANSFER,31866.16,C20940946358,M65231728980,0,115823.72,83957.56,267629.84,299496
613,CASH_OUT,78082.79,C34251910582,C87473302873,0,165558.21,87475.42,21950.11,100032.9
268,TRANSFER,68619.89,C44978579409,C97920638784,0,98015.02,29395.13,150869.52,219489.41
577,PAYMENT,45114.54,C41563661946,C84633595907,0,156870.55,111756.01,99203.37,144317.91
417,CASH_OUT,41934.25,C33991253390,C99039055147,0,84450.19,42515.94,82560.73,124494.98
168,PAYMENT,7259.89,C66430643342,M30572689935,0,77506.94,70247.05,51660.49,58920.38
43,CASH_OUT,651.11,C95266797637,C16340711789,0,36330.57,35679.46,89919.61,90570.72
556,PAYMENT,52889.87,C49096389010,C96523763954,0,30318.79,0,214723.18,267613.05
285,TRANSFER,41749.87,C40563446468,C97638096018,0,149054.67,107304.8,179283.6,221033.47
397,PAYMENT,79603.88,C55613042355,C65563493691,0,33871.92,0,24793.28,104397.16
12,PAYMENT,54265.86,C67568628365,C18956436975,0,81547.99,27282.13,226154.75,280420.61
